Season,RoundNumber,Race,Driver,grid_pos,Position,grid_rank,lap1_rank,change,field
2025,2,Chinese Grand Prix,OCO,11.0,10.0,11.0,10.0,1.0,18
2025,2,Chinese Grand Prix,ANT,8.0,7.0,8.0,7.0,1.0,18
2025,2,Chinese Grand Prix,ALB,10.0,11.0,10.0,11.0,-1.0,18
2025,2,Chinese Grand Prix,BEA,17.0,16.0,17.0,16.0,1.0,18
2025,2,Chinese Grand Prix,STR,14.0,14.0,14.0,14.0,0.0,18
2025,2,Chinese Grand Prix,SAI,15.0,15.0,15.0,15.0,0.0,18
2025,2,Chinese Grand Prix,HAD,7.0,9.0,7.0,9.0,-2.0,18
2025,2,Chinese Grand Prix,DOO,18.0,17.0,18.0,17.0,1.0,18
2025,2,Chinese Grand Prix,HUL,12.0,19.0,12.0,18.0,-6.0,18
2025,2,Chinese Grand Prix,TSU,9.0,8.0,9.0,8.0,1.0,18
2025,2,Chinese Grand Prix,ALO,13.0,12.0,13.0,12.0,1.0,18
2025,2,Chinese Grand Prix,LEC,6.0,5.0,6.0,5.0,1.0,18
2025,2,Chinese Grand Prix,HAM,5.0,4.0,5.0,4.0,1.0,18
2025,2,Chinese Grand Prix,GAS,16.0,13.0,16.0,13.0,3.0,18
2025,3,Japanese Grand Prix,VER,1.0,1.0,1.0,1.0,0.0,20
2025,3,Japanese Grand Prix,NOR,2.0,2.0,2.0,2.0,0.0,20
2025,3,Japanese Grand Prix,PIA,3.0,3.0,3.0,3.0,0.0,20
2025,3,Japanese Grand Prix,LEC,4.0,4.0,4.0,4.0,0.0,20
2025,3,Japanese Grand Prix,RUS,5.0,5.0,5.0,5.0,0.0,20
2025,3,Japanese Grand Prix,ANT,6.0,6.0,6.0,6.0,0.0,20
2025,3,Japanese Grand Prix,HAM,8.0,8.0,8.0,8.0,0.0,20
2025,3,Japanese Grand Prix,HAD,7.0,7.0,7.0,7.0,0.0,20
2025,3,Japanese Grand Prix,ALB,9.0,9.0,9.0,9.0,0.0,20
2025,3,Japanese Grand Prix,BEA,10.0,10.0,10.0,10.0,0.0,20
2025,3,Japanese Grand Prix,ALO,12.0,11.0,12.0,11.0,1.0,20
2025,3,Japanese Grand Prix,TSU,14.0,13.0,14.0,13.0,1.0,20
2025,3,Japanese Grand Prix,GAS,11.0,12.0,11.0,12.0,-1.0,20
2025,3,Japanese Grand Prix,SAI,15.0,16.0,15.0,16.0,-1.0,20
2025,3,Japanese Grand Prix,DOO,19.0,18.0,19.0,18.0,1.0,20
2025,3,Japanese Grand Prix,HUL,16.0,15.0,16.0,15.0,1.0,20
2025,3,Japanese Grand Prix,LAW,13.0,14.0,13.0,14.0,-1.0,20
2025,3,Japanese Grand Prix,OCO,18.0,17.0,18.0,17.0,1.0,20
2025,3,Japanese Grand Prix,BOR,17.0,20.0,17.0,20.0,-3.0,20
2025,3,Japanese Grand Prix,STR,20.0,19.0,20.0,19.0,1.0,20
2025,4,Bahrain Grand Prix,PIA,1.0,1.0,1.0,1.0,0.0,20
2025,4,Bahrain Grand Prix,RUS,3.0,2.0,3.0,2.0,1.0,20
2025,4,Bahrain Grand Prix,NOR,6.0,3.0,6.0,3.0,3.0,20
2025,4,Bahrain Grand Prix,LEC,2.0,4.0,2.0,4.0,-2.0,20
2025,4,Bahrain Grand Prix,HAM,9.0,9.0,9.0,9.0,0.0,20
2025,4,Bahrain Grand Prix,VER,7.0,8.0,7.0,8.0,-1.0,20
2025,4,Bahrain Grand Prix,GAS,4.0,5.0,4.0,5.0,-1.0,20
2025,4,Bahrain Grand Prix,OCO,14.0,13.0,14.0,13.0,1.0,20
2025,4,Bahrain Grand Prix,TSU,10.0,10.0,10.0,10.0,0.0,20
2025,4,Bahrain Grand Prix,BEA,20.0,15.0,20.0,15.0,5.0,20
2025,4,Bahrain Grand Prix,ANT,5.0,7.0,5.0,7.0,-2.0,20
2025,4,Bahrain Grand Prix,ALB,15.0,14.0,15.0,14.0,1.0,20
2025,4,Bahrain Grand Prix,HAD,12.0,16.0,12.0,16.0,-4.0,20
2025,4,Bahrain Grand Prix,DOO,11.0,11.0,11.0,11.0,0.0,20
2025,4,Bahrain Grand Prix,ALO,13.0,12.0,13.0,12.0,1.0,20
2025,4,Bahrain Grand Prix,LAW,17.0,17.0,17.0,17.0,0.0,20
2025,4,Bahrain Grand Prix,STR,19.0,18.0,19.0,18.0,1.0,20
2025,4,Bahrain Grand Prix,BOR,18.0,19.0,18.0,19.0,-1.0,20
2025,4,Bahrain Grand Prix,SAI,8.0,6.0,8.0,6.0,2.0,20
2025,4,Bahrain Grand Prix,HUL,16.0,20.0,16.0,20.0,-4.0,20
2025,6,Miami Grand Prix,VER,1.0,1.0,1.0,1.0,0.0,18
2025,6,Miami Grand Prix,ANT,3.0,2.0,3.0,2.0,1.0,18
2025,6,Miami Grand Prix,ALO,17.0,17.0,16.0,17.0,-1.0,18
2025,6,Miami Grand Prix,LEC,8.0,8.0,8.0,8.0,0.0,18
2025,6,Miami Grand Prix,STR,18.0,15.0,17.0,15.0,2.0,18
2025,6,Miami Grand Prix,TSU,10.0,9.0,10.0,9.0,1.0,18
2025,6,Miami Grand Prix,ALB,7.0,5.0,7.0,5.0,2.0,18
2025,6,Miami Grand Prix,HUL,16.0,14.0,15.0,14.0,1.0,18
2025,6,Miami Grand Prix,LAW,15.0,19.0,14.0,18.0,-4.0,18
2025,6,Miami Grand Prix,OCO,9.0,10.0,9.0,10.0,-1.0,18
2025,6,Miami Grand Prix,NOR,2.0,6.0,2.0,6.0,-4.0,18
2025,6,Miami Grand Prix,HAM,12.0,12.0,12.0,12.0,0.0,18
2025,6,Miami Grand Prix,BOR,13.0,13.0,13.0,13.0,0.0,18
2025,6,Miami Grand Prix,SAI,6.0,7.0,6.0,7.0,-1.0,18
2025,6,Miami Grand Prix,HAD,11.0,11.0,11.0,11.0,0.0,18
2025,6,Miami Grand Prix,RUS,5.0,4.0,5.0,4.0,1.0,18
2025,6,Miami Grand Prix,PIA,4.0,3.0,4.0,3.0,1.0,18
2025,6,Miami Grand Prix,BEA,19.0,16.0,18.0,16.0,2.0,18
2025,7,Emilia Romagna Grand Prix,VER,2.0,1.0,2.0,1.0,1.0,18
2025,7,Emilia Romagna Grand Prix,GAS,10.0,9.0,10.0,9.0,1.0,18
2025,7,Emilia Romagna Grand Prix,ANT,13.0,12.0,13.0,12.0,1.0,18
2025,7,Emilia Romagna Grand Prix,ALO,5.0,5.0,5.0,5.0,0.0,18
2025,7,Emilia Romagna Grand Prix,LEC,11.0,10.0,11.0,10.0,1.0,18
2025,7,Emilia Romagna Grand Prix,STR,8.0,8.0,8.0,8.0,0.0,18
2025,7,Emilia Romagna Grand Prix,ALB,7.0,7.0,7.0,7.0,0.0,18
2025,7,Emilia Romagna Grand Prix,HUL,17.0,16.0,17.0,16.0,1.0,18
2025,7,Emilia Romagna Grand Prix,LAW,15.0,15.0,15.0,15.0,0.0,18
2025,7,Emilia Romagna Grand Prix,NOR,4.0,4.0,4.0,4.0,0.0,18
2025,7,Emilia Romagna Grand Prix,COL,16.0,17.0,16.0,17.0,-1.0,18
2025,7,Emilia Romagna Grand Prix,HAM,12.0,13.0,12.0,13.0,-1.0,18
2025,7,Emilia Romagna Grand Prix,BOR,14.0,14.0,14.0,14.0,0.0,18
2025,7,Emilia Romagna Grand Prix,SAI,6.0,6.0,6.0,6.0,0.0,18
2025,7,Emilia Romagna Grand Prix,HAD,9.0,11.0,9.0,11.0,-2.0,18
2025,7,Emilia Romagna Grand Prix,RUS,3.0,3.0,3.0,3.0,0.0,18
2025,7,Emilia Romagna Grand Prix,PIA,1.0,2.0,1.0,2.0,-1.0,18
2025,7,Emilia Romagna Grand Prix,BEA,19.0,18.0,18.0,18.0,0.0,18
2025,8,Monaco Grand Prix,VER,4.0,4.0,4.0,4.0,0.0,12
2025,8,Monaco Grand Prix,ALO,6.0,6.0,6.0,6.0,0.0,12
2025,8,Monaco Grand Prix,LEC,2.0,2.0,2.0,2.0,0.0,12
2025,8,Monaco Grand Prix,ALB,10.0,10.0,10.0,10.0,0.0,12
2025,8,Monaco Grand Prix,HUL,13.0,12.0,12.0,12.0,0.0,12
2025,8,Monaco Grand Prix,LAW,9.0,9.0,9.0,9.0,0.0,12
2025,8,Monaco Grand Prix,OCO,8.0,8.0,8.0,8.0,0.0,12
2025,8,Monaco Grand Prix,NOR,1.0,1.0,1.0,1.0,0.0,12
2025,8,Monaco Grand Prix,HAM,7.0,7.0,7.0,7.0,0.0,12
2025,8,Monaco Grand Prix,SAI,11.0,11.0,11.0,11.0,0.0,12
2025,8,Monaco Grand Prix,HAD,5.0,5.0,5.0,5.0,0.0,12
2025,8,Monaco Grand Prix,PIA,3.0,3.0,3.0,3.0,0.0,12
2025,9,Spanish Grand Prix,VER,3.0,2.0,3.0,2.0,1.0,18
2025,9,Spanish Grand Prix,GAS,8.0,8.0,8.0,8.0,0.0,18
2025,9,Spanish Grand Prix,ANT,6.0,7.0,6.0,7.0,-1.0,18
2025,9,Spanish Grand Prix,ALO,10.0,10.0,10.0,10.0,0.0,18
2025,9,Spanish Grand Prix,LEC,7.0,5.0,7.0,5.0,2.0,18
2025,9,Spanish Grand Prix,ALB,11.0,14.0,11.0,14.0,-3.0,18
2025,9,Spanish Grand Prix,HUL,15.0,11.0,15.0,11.0,4.0,18
2025,9,Spanish Grand Prix,LAW,13.0,13.0,13.0,13.0,0.0,18
2025,9,Spanish Grand Prix,OCO,16.0,16.0,16.0,16.0,0.0,18
2025,9,Spanish Grand Prix,NOR,2.0,3.0,2.0,3.0,-1.0,18
2025,9,Spanish Grand Prix,COL,18.0,18.0,18.0,18.0,0.0,18
2025,9,Spanish Grand Prix,HAM,5.0,4.0,5.0,4.0,1.0,18
2025,9,Spanish Grand Prix,BOR,12.0,12.0,12.0,12.0,0.0,18
2025,9,Spanish Grand Prix,SAI,17.0,17.0,17.0,17.0,0.0,18
2025,9,Spanish Grand Prix,HAD,9.0,9.0,9.0,9.0,0.0,18
2025,9,Spanish Grand Prix,RUS,4.0,6.0,4.0,6.0,-2.0,18
2025,9,Spanish Grand Prix,PIA,1.0,1.0,1.0,1.0,0.0,18
2025,9,Spanish Grand Prix,BEA,14.0,15.0,14.0,15.0,-1.0,18
2025,10,Canadian Grand Prix,VER,2.0,2.0,2.0,2.0,0.0,18
2025,10,Canadian Grand Prix,ANT,4.0,3.0,4.0,3.0,1.0,18
2025,10,Canadian Grand Prix,ALO,6.0,6.0,6.0,6.0,0.0,18
2025,10,Canadian Grand Prix,LEC,8.0,8.0,8.0,8.0,0.0,18
2025,10,Canadian Grand Prix,STR,17.0,18.0,17.0,18.0,-1.0,18
2025,10,Canadian Grand Prix,TSU,18.0,17.0,18.0,17.0,1.0,18
2025,10,Canadian Grand Prix,ALB,9.0,12.0,9.0,12.0,-3.0,18
2025,10,Canadian Grand Prix,HUL,11.0,9.0,11.0,9.0,2.0,18
2025,10,Canadian Grand Prix,OCO,14.0,14.0,14.0,14.0,0.0,18
2025,10,Canadian Grand Prix,NOR,7.0,7.0,7.0,7.0,0.0,18
2025,10,Canadian Grand Prix,COL,10.0,10.0,10.0,10.0,0.0,18
2025,10,Canadian Grand Prix,HAM,5.0,5.0,5.0,5.0,0.0,18
2025,10,Canadian Grand Prix,BOR,15.0,15.0,15.0,15.0,0.0,18
2025,10,Canadian Grand Prix,SAI,16.0,16.0,16.0,16.0,0.0,18
2025,10,Canadian Grand Prix,HAD,12.0,11.0,12.0,11.0,1.0,18
2025,10,Canadian Grand Prix,RUS,1.0,1.0,1.0,1.0,0.0,18
2025,10,Canadian Grand Prix,PIA,3.0,4.0,3.0,4.0,-1.0,18
2025,10,Canadian Grand Prix,BEA,13.0,13.0,13.0,13.0,0.0,18
2025,12,British Grand Prix,VER,1.0,1.0,1.0,1.0,0.0,13
2025,12,British Grand Prix,GAS,8.0,5.0,6.0,5.0,1.0,13
2025,12,British Grand Prix,ANT,10.0,8.0,8.0,8.0,0.0,13
2025,12,British Grand Prix,ALO,7.0,6.0,5.0,6.0,-1.0,13
2025,12,British Grand Prix,STR,17.0,12.0,12.0,12.0,0.0,13
2025,12,British Grand Prix,TSU,11.0,10.0,9.0,10.0,-1.0,13
2025,12,British Grand Prix,ALB,13.0,9.0,10.0,9.0,1.0,13
2025,12,British Grand Prix,HUL,19.0,11.0,13.0,11.0,2.0,13
2025,12,British Grand Prix,OCO,14.0,13.0,11.0,13.0,-2.0,13
2025,12,British Grand Prix,NOR,3.0,3.0,3.0,3.0,0.0,13
2025,12,British Grand Prix,HAM,5.0,4.0,4.0,4.0,0.0,13
2025,12,British Grand Prix,SAI,9.0,7.0,7.0,7.0,0.0,13
2025,12,British Grand Prix,PIA,2.0,2.0,2.0,2.0,0.0,13
2025,14,Hungarian Grand Prix,NOR,3.0,5.0,3.0,5.0,-2.0,19
2025,14,Hungarian Grand Prix,PIA,2.0,2.0,2.0,2.0,0.0,19
2025,14,Hungarian Grand Prix,RUS,4.0,3.0,4.0,3.0,1.0,19
2025,14,Hungarian Grand Prix,LEC,1.0,1.0,1.0,1.0,0.0,19
2025,14,Hungarian Grand Prix,ALO,5.0,4.0,5.0,4.0,1.0,19
2025,14,Hungarian Grand Prix,BOR,7.0,6.0,7.0,6.0,1.0,19
2025,14,Hungarian Grand Prix,STR,6.0,7.0,6.0,7.0,-1.0,19
2025,14,Hungarian Grand Prix,LAW,9.0,8.0,9.0,8.0,1.0,19
2025,14,Hungarian Grand Prix,VER,8.0,9.0,8.0,9.0,-1.0,19
2025,14,Hungarian Grand Prix,ANT,15.0,13.0,15.0,13.0,2.0,19
2025,14,Hungarian Grand Prix,HAD,10.0,11.0,10.0,11.0,-1.0,19
2025,14,Hungarian Grand Prix,HAM,12.0,14.0,12.0,14.0,-2.0,19
2025,14,Hungarian Grand Prix,HUL,18.0,17.0,18.0,17.0,1.0,19
2025,14,Hungarian Grand Prix,SAI,13.0,12.0,13.0,12.0,1.0,19
2025,14,Hungarian Grand Prix,ALB,19.0,16.0,19.0,16.0,3.0,19
2025,14,Hungarian Grand Prix,OCO,17.0,15.0,17.0,15.0,2.0,19
2025,14,Hungarian Grand Prix,COL,14.0,18.0,14.0,18.0,-4.0,19
2025,14,Hungarian Grand Prix,GAS,16.0,19.0,16.0,19.0,-3.0,19
2025,14,Hungarian Grand Prix,BEA,11.0,10.0,11.0,10.0,1.0,19
2025,15,Dutch Grand Prix,VER,3.0,2.0,3.0,2.0,1.0,19
2025,15,Dutch Grand Prix,GAS,14.0,14.0,14.0,14.0,0.0,19
2025,15,Dutch Grand Prix,ANT,11.0,12.0,11.0,12.0,-1.0,19
2025,15,Dutch Grand Prix,ALO,10.0,13.0,10.0,13.0,-3.0,19
2025,15,Dutch Grand Prix,LEC,6.0,5.0,6.0,5.0,1.0,19
2025,15,Dutch Grand Prix,STR,19.0,19.0,19.0,19.0,0.0,19
2025,15,Dutch Grand Prix,TSU,12.0,11.0,12.0,11.0,1.0,19
2025,15,Dutch Grand Prix,ALB,15.0,10.0,15.0,10.0,5.0,19
2025,15,Dutch Grand Prix,HUL,17.0,17.0,17.0,17.0,0.0,19
2025,15,Dutch Grand Prix,LAW,8.0,8.0,8.0,8.0,0.0,19
2025,15,Dutch Grand Prix,OCO,18.0,16.0,18.0,16.0,2.0,19
2025,15,Dutch Grand Prix,NOR,2.0,3.0,2.0,3.0,-1.0,19
2025,15,Dutch Grand Prix,COL,16.0,15.0,16.0,15.0,1.0,19
2025,15,Dutch Grand Prix,HAM,7.0,7.0,7.0,7.0,0.0,19
2025,15,Dutch Grand Prix,BOR,13.0,18.0,13.0,18.0,-5.0,19
2025,15,Dutch Grand Prix,SAI,9.0,9.0,9.0,9.0,0.0,19
2025,15,Dutch Grand Prix,HAD,4.0,4.0,4.0,4.0,0.0,19
2025,15,Dutch Grand Prix,RUS,5.0,6.0,5.0,6.0,-1.0,19
2025,15,Dutch Grand Prix,PIA,1.0,1.0,1.0,1.0,0.0,19
2025,16,Italian Grand Prix,VER,1.0,1.0,1.0,1.0,0.0,17
2025,16,Italian Grand Prix,NOR,2.0,2.0,2.0,2.0,0.0,17
2025,16,Italian Grand Prix,PIA,3.0,3.0,3.0,3.0,0.0,17
2025,16,Italian Grand Prix,LEC,4.0,4.0,4.0,4.0,0.0,17
2025,16,Italian Grand Prix,RUS,5.0,5.0,5.0,5.0,0.0,17
2025,16,Italian Grand Prix,HAM,10.0,8.0,10.0,8.0,2.0,17
2025,16,Italian Grand Prix,ALB,14.0,13.0,13.0,13.0,0.0,17
2025,16,Italian Grand Prix,BOR,7.0,7.0,7.0,7.0,0.0,17
2025,16,Italian Grand Prix,ANT,6.0,10.0,6.0,10.0,-4.0,17
2025,16,Italian Grand Prix,SAI,13.0,12.0,12.0,12.0,0.0,17
2025,16,Italian Grand Prix,BEA,11.0,11.0,11.0,11.0,0.0,17
2025,16,Italian Grand Prix,TSU,9.0,9.0,9.0,9.0,0.0,17
2025,16,Italian Grand Prix,LAW,18.0,15.0,17.0,15.0,2.0,17
2025,16,Italian Grand Prix,OCO,15.0,14.0,14.0,14.0,0.0,17
2025,16,Italian Grand Prix,COL,17.0,17.0,16.0,17.0,-1.0,17
2025,16,Italian Grand Prix,STR,16.0,16.0,15.0,16.0,-1.0,17
2025,16,Italian Grand Prix,ALO,8.0,6.0,8.0,6.0,2.0,17
2025,18,Singapore Grand Prix,RUS,1.0,1.0,1.0,1.0,0.0,18
2025,18,Singapore Grand Prix,VER,2.0,2.0,2.0,2.0,0.0,18
2025,18,Singapore Grand Prix,NOR,5.0,3.0,5.0,3.0,2.0,18
2025,18,Singapore Grand Prix,PIA,3.0,4.0,3.0,4.0,-1.0,18
2025,18,Singapore Grand Prix,ANT,4.0,6.0,4.0,6.0,-2.0,18
2025,18,Singapore Grand Prix,LEC,7.0,5.0,7.0,5.0,2.0,18
2025,18,Singapore Grand Prix,ALO,10.0,9.0,10.0,9.0,1.0,18
2025,18,Singapore Grand Prix,HAM,6.0,7.0,6.0,7.0,-1.0,18
2025,18,Singapore Grand Prix,BEA,9.0,10.0,9.0,10.0,-1.0,18
2025,18,Singapore Grand Prix,SAI,18.0,18.0,18.0,18.0,0.0,18
2025,18,Singapore Grand Prix,HAD,8.0,8.0,8.0,8.0,0.0,18
2025,18,Singapore Grand Prix,TSU,13.0,16.0,13.0,16.0,-3.0,18
2025,18,Singapore Grand Prix,STR,15.0,14.0,15.0,14.0,1.0,18
2025,18,Singapore Grand Prix,LAW,12.0,12.0,12.0,12.0,0.0,18
2025,18,Singapore Grand Prix,COL,16.0,13.0,16.0,13.0,3.0,18
2025,18,Singapore Grand Prix,BOR,14.0,15.0,14.0,15.0,-1.0,18
2025,18,Singapore Grand Prix,OCO,17.0,17.0,17.0,17.0,0.0,18
2025,18,Singapore Grand Prix,HUL,11.0,11.0,11.0,11.0,0.0,18
2025,19,United States Grand Prix,VER,1.0,1.0,1.0,1.0,0.0,20
2025,19,United States Grand Prix,GAS,14.0,14.0,14.0,14.0,0.0,20
2025,19,United States Grand Prix,ANT,7.0,7.0,7.0,7.0,0.0,20
2025,19,United States Grand Prix,ALO,10.0,12.0,10.0,12.0,-2.0,20
2025,19,United States Grand Prix,LEC,3.0,2.0,3.0,2.0,1.0,20
2025,19,United States Grand Prix,STR,19.0,18.0,19.0,18.0,1.0,20
2025,19,United States Grand Prix,TSU,13.0,10.0,13.0,10.0,3.0,20
2025,19,United States Grand Prix,ALB,18.0,20.0,18.0,20.0,-2.0,20
2025,19,United States Grand Prix,HUL,11.0,11.0,11.0,11.0,0.0,20
2025,19,United States Grand Prix,LAW,12.0,13.0,12.0,13.0,-1.0,20
2025,19,United States Grand Prix,OCO,17.0,15.0,17.0,15.0,2.0,20
2025,19,United States Grand Prix,NOR,2.0,3.0,2.0,3.0,-1.0,20
2025,19,United States Grand Prix,COL,15.0,17.0,15.0,17.0,-2.0,20
2025,19,United States Grand Prix,HAM,5.0,4.0,5.0,4.0,1.0,20
2025,19,United States Grand Prix,BOR,16.0,16.0,16.0,16.0,0.0,20
2025,19,United States Grand Prix,SAI,9.0,9.0,9.0,9.0,0.0,20
2025,19,United States Grand Prix,HAD,20.0,19.0,20.0,19.0,1.0,20
2025,19,United States Grand Prix,RUS,4.0,6.0,4.0,6.0,-2.0,20
2025,19,United States Grand Prix,PIA,6.0,5.0,6.0,5.0,1.0,20
2025,19,United States Grand Prix,BEA,8.0,8.0,8.0,8.0,0.0,20
2025,20,Mexico City Grand Prix,VER,5.0,4.0,5.0,4.0,1.0,20
2025,20,Mexico City Grand Prix,GAS,18.0,15.0,18.0,15.0,3.0,20
2025,20,Mexico City Grand Prix,ANT,6.0,7.0,6.0,7.0,-1.0,20
2025,20,Mexico City Grand Prix,ALO,14.0,16.0,14.0,16.0,-2.0,20
2025,20,Mexico City Grand Prix,LEC,2.0,2.0,2.0,2.0,0.0,20
2025,20,Mexico City Grand Prix,STR,19.0,19.0,19.0,19.0,0.0,20
2025,20,Mexico City Grand Prix,TSU,10.0,8.0,10.0,8.0,2.0,20
2025,20,Mexico City Grand Prix,ALB,17.0,18.0,17.0,18.0,-1.0,20
2025,20,Mexico City Grand Prix,HUL,13.0,17.0,13.0,17.0,-4.0,20
2025,20,Mexico City Grand Prix,LAW,15.0,14.0,15.0,14.0,1.0,20
2025,20,Mexico City Grand Prix,OCO,11.0,10.0,11.0,10.0,1.0,20
2025,20,Mexico City Grand Prix,NOR,1.0,1.0,1.0,1.0,0.0,20
2025,20,Mexico City Grand Prix,COL,20.0,20.0,20.0,20.0,0.0,20
2025,20,Mexico City Grand Prix,HAM,3.0,3.0,3.0,3.0,0.0,20
2025,20,Mexico City Grand Prix,BOR,16.0,13.0,16.0,13.0,3.0,20
2025,20,Mexico City Grand Prix,SAI,12.0,12.0,12.0,12.0,0.0,20
2025,20,Mexico City Grand Prix,HAD,8.0,11.0,8.0,11.0,-3.0,20
2025,20,Mexico City Grand Prix,RUS,4.0,5.0,4.0,5.0,-1.0,20
2025,20,Mexico City Grand Prix,PIA,7.0,9.0,7.0,9.0,-2.0,20
2025,20,Mexico City Grand Prix,BEA,9.0,6.0,9.0,6.0,3.0,20
2025,21,São Paulo Grand Prix,GAS,9.0,8.0,9.0,8.0,1.0,17
2025,21,São Paulo Grand Prix,ANT,2.0,2.0,2.0,2.0,0.0,17
2025,21,São Paulo Grand Prix,ALO,11.0,10.0,11.0,10.0,1.0,17
2025,21,São Paulo Grand Prix,LEC,3.0,3.0,3.0,3.0,0.0,17
2025,21,São Paulo Grand Prix,STR,14.0,15.0,14.0,15.0,-1.0,17
2025,21,São Paulo Grand Prix,TSU,17.0,14.0,17.0,14.0,3.0,17
2025,21,São Paulo Grand Prix,ALB,12.0,11.0,12.0,11.0,1.0,17
2025,21,São Paulo Grand Prix,HUL,10.0,12.0,10.0,12.0,-2.0,17
2025,21,São Paulo Grand Prix,LAW,7.0,6.0,7.0,6.0,1.0,17
2025,21,São Paulo Grand Prix,NOR,1.0,1.0,1.0,1.0,0.0,17
2025,21,São Paulo Grand Prix,COL,16.0,16.0,16.0,16.0,0.0,17
2025,21,São Paulo Grand Prix,HAM,13.0,17.0,13.0,17.0,-4.0,17
2025,21,São Paulo Grand Prix,SAI,15.0,13.0,15.0,13.0,2.0,17
2025,21,São Paulo Grand Prix,HAD,5.0,5.0,5.0,5.0,0.0,17
2025,21,São Paulo Grand Prix,RUS,6.0,7.0,6.0,7.0,-1.0,17
2025,21,São Paulo Grand Prix,PIA,4.0,4.0,4.0,4.0,0.0,17
2025,21,São Paulo Grand Prix,BEA,8.0,9.0,8.0,9.0,-1.0,17
2025,22,Las Vegas Grand Prix,VER,2.0,1.0,2.0,1.0,1.0,17
2025,22,Las Vegas Grand Prix,RUS,4.0,2.0,4.0,2.0,2.0,17
2025,22,Las Vegas Grand Prix,ANT,17.0,14.0,16.0,14.0,2.0,17
2025,22,Las Vegas Grand Prix,LEC,9.0,9.0,9.0,9.0,0.0,17
2025,22,Las Vegas Grand Prix,SAI,3.0,4.0,3.0,4.0,-1.0,17
2025,22,Las Vegas Grand Prix,HAD,8.0,5.0,8.0,5.0,3.0,17
2025,22,Las Vegas Grand Prix,HUL,11.0,11.0,11.0,11.0,0.0,17
2025,22,Las Vegas Grand Prix,HAM,19.0,13.0,17.0,13.0,4.0,17
2025,22,Las Vegas Grand Prix,OCO,13.0,12.0,12.0,12.0,0.0,17
2025,22,Las Vegas Grand Prix,BEA,14.0,8.0,13.0,8.0,5.0,17
2025,22,Las Vegas Grand Prix,ALO,7.0,10.0,7.0,10.0,-3.0,17
2025,22,Las Vegas Grand Prix,GAS,10.0,17.0,10.0,17.0,-7.0,17
2025,22,Las Vegas Grand Prix,LAW,6.0,6.0,6.0,6.0,0.0,17
2025,22,Las Vegas Grand Prix,COL,15.0,16.0,14.0,16.0,-2.0,17
2025,22,Las Vegas Grand Prix,ALB,16.0,15.0,15.0,15.0,0.0,17
2025,22,Las Vegas Grand Prix,NOR,1.0,3.0,1.0,3.0,-2.0,17
2025,22,Las Vegas Grand Prix,PIA,5.0,7.0,5.0,7.0,-2.0,17
2025,23,Qatar Grand Prix,VER,3.0,2.0,3.0,2.0,1.0,19
2025,23,Qatar Grand Prix,GAS,9.0,9.0,9.0,9.0,0.0,19
2025,23,Qatar Grand Prix,ANT,5.0,4.0,5.0,4.0,1.0,19
2025,23,Qatar Grand Prix,ALO,8.0,6.0,8.0,6.0,2.0,19
2025,23,Qatar Grand Prix,LEC,10.0,10.0,10.0,10.0,0.0,19
2025,23,Qatar Grand Prix,STR,18.0,19.0,18.0,19.0,-1.0,19
2025,23,Qatar Grand Prix,TSU,15.0,16.0,15.0,16.0,-1.0,19
2025,23,Qatar Grand Prix,ALB,14.0,17.0,14.0,17.0,-3.0,19
2025,23,Qatar Grand Prix,HUL,11.0,11.0,11.0,11.0,0.0,19
2025,23,Qatar Grand Prix,LAW,12.0,13.0,12.0,13.0,-1.0,19
2025,23,Qatar Grand Prix,OCO,16.0,15.0,16.0,15.0,1.0,19
2025,23,Qatar Grand Prix,NOR,2.0,3.0,2.0,3.0,-1.0,19
2025,23,Qatar Grand Prix,HAM,17.0,14.0,17.0,14.0,3.0,19
2025,23,Qatar Grand Prix,BOR,19.0,18.0,19.0,18.0,1.0,19
2025,23,Qatar Grand Prix,SAI,7.0,5.0,7.0,5.0,2.0,19
2025,23,Qatar Grand Prix,HAD,6.0,8.0,6.0,8.0,-2.0,19
2025,23,Qatar Grand Prix,RUS,4.0,7.0,4.0,7.0,-3.0,19
2025,23,Qatar Grand Prix,PIA,1.0,1.0,1.0,1.0,0.0,19
2025,23,Qatar Grand Prix,BEA,13.0,12.0,13.0,12.0,1.0,19
2025,24,Abu Dhabi Grand Prix,VER,1.0,1.0,1.0,1.0,0.0,20
2025,24,Abu Dhabi Grand Prix,PIA,3.0,2.0,3.0,2.0,1.0,20
2025,24,Abu Dhabi Grand Prix,NOR,2.0,3.0,2.0,3.0,-1.0,20
2025,24,Abu Dhabi Grand Prix,LEC,5.0,4.0,5.0,4.0,1.0,20
2025,24,Abu Dhabi Grand Prix,RUS,4.0,6.0,4.0,6.0,-2.0,20
2025,24,Abu Dhabi Grand Prix,ALO,6.0,5.0,6.0,5.0,1.0,20
2025,24,Abu Dhabi Grand Prix,OCO,8.0,9.0,8.0,9.0,-1.0,20
2025,24,Abu Dhabi Grand Prix,HAM,16.0,14.0,16.0,14.0,2.0,20
2025,24,Abu Dhabi Grand Prix,HUL,18.0,18.0,18.0,18.0,0.0,20
2025,24,Abu Dhabi Grand Prix,STR,15.0,16.0,15.0,16.0,-1.0,20
2025,24,Abu Dhabi Grand Prix,BOR,7.0,7.0,7.0,7.0,0.0,20
